sample_group_id,window_index,window_id,spatial_block,forest_class_code,forest_class,fold,target_day,target_date,target_year,target_quarter,horizon_seasons,support_pixels
1324,15,NORMAL_0235,1204_254,1,broadleaf,0,19828,2024-04-15,2024,2,2,128
1325,15,NORMAL_0235,1204_254,1,broadleaf,0,19828,2024-04-15,2024,2,4,128
1326,15,NORMAL_0235,1204_254,1,broadleaf,0,19919,2024-07-15,2024,3,1,128
1327,15,NORMAL_0235,1204_254,1,broadleaf,0,19919,2024-07-15,2024,3,2,128
1328,15,NORMAL_0235,1204_254,1,broadleaf,0,19919,2024-07-15,2024,3,4,128
1329,15,NORMAL_0235,1204_254,1,broadleaf,0,20011,2024-10-15,2024,4,1,128
1330,15,NORMAL_0235,1204_254,1,broadleaf,0,20011,2024-10-15,2024,4,2,128
1331,15,NORMAL_0235,1204_254,1,broadleaf,0,20011,2024-10-15,2024,4,4,128
1332,15,NORMAL_0235,1204_254,1,broadleaf,0,20103,2025-01-15,2025,1,1,128
1333,15,NORMAL_0235,1204_254,1,broadleaf,0,20103,2025-01-15,2025,1,2,128
1334,15,NORMAL_0235,1204_254,1,broadleaf,0,20103,2025-01-15,2025,1,4,128
1335,15,NORMAL_0235,1204_254,1,broadleaf,0,20193,2025-04-15,2025,2,1,128
1336,15,NORMAL_0235,1204_254,1,broadleaf,0,20193,2025-04-15,2025,2,2,128
1337,15,NORMAL_0235,1204_254,1,broadleaf,0,20193,2025-04-15,2025,2,4,128
1338,15,NORMAL_0235,1204_254,1,broadleaf,0,20284,2025-07-15,2025,3,1,128
1339,15,NORMAL_0235,1204_254,1,broadleaf,0,20284,2025-07-15,2025,3,2,128
1340,15,NORMAL_0235,1204_254,1,broadleaf,0,20284,2025-07-15,2025,3,4,128
1341,15,NORMAL_0235,1204_254,1,broadleaf,0,20376,2025-10-15,2025,4,1,128
1342,15,NORMAL_0235,1204_254,1,broadleaf,0,20376,2025-10-15,2025,4,2,128
1343,15,NORMAL_0235,1204_254,1,broadleaf,0,20376,2025-10-15,2025,4,4,128
1344,16,NORMAL_0259,1211_262,2,conifer,2,17911,2019-01-15,2019,1,1,128
1345,16,NORMAL_0259,1211_262,2,conifer,2,17911,2019-01-15,2019,1,2,128
1346,16,NORMAL_0259,1211_262,2,conifer,2,17911,2019-01-15,2019,1,4,128
1347,16,NORMAL_0259,1211_262,2,conifer,2,18001,2019-04-15,2019,2,1,128
1348,16,NORMAL_0259,1211_262,2,conifer,2,18001,2019-04-15,2019,2,2,128
1349,16,NORMAL_0259,1211_262,2,conifer,2,18001,2019-04-15,2019,2,4,128
1350,16,NORMAL_0259,1211_262,2,conifer,2,18092,2019-07-15,2019,3,1,128
1351,16,NORMAL_0259,1211_262,2,conifer,2,18092,2019-07-15,2019,3,2,128
1352,16,NORMAL_0259,1211_262,2,conifer,2,18092,2019-07-15,2019,3,4,128
1353,16,NORMAL_0259,1211_262,2,conifer,2,18184,2019-10-15,2019,4,1,128
1354,16,NORMAL_0259,1211_262,2,conifer,2,18184,2019-10-15,2019,4,2,128
1355,16,NORMAL_0259,1211_262,2,conifer,2,18184,2019-10-15,2019,4,4,128
1356,16,NORMAL_0259,1211_262,2,conifer,2,18276,2020-01-15,2020,1,1,128
1357,16,NORMAL_0259,1211_262,2,conifer,2,18276,2020-01-15,2020,1,2,128
1358,16,NORMAL_0259,1211_262,2,conifer,2,18276,2020-01-15,2020,1,4,128
1359,16,NORMAL_0259,1211_262,2,conifer,2,18367,2020-04-15,2020,2,1,128
1360,16,NORMAL_0259,1211_262,2,conifer,2,18367,2020-04-15,2020,2,2,128
1361,16,NORMAL_0259,1211_262,2,conifer,2,18367,2020-04-15,2020,2,4,128
1362,16,NORMAL_0259,1211_262,2,conifer,2,18458,2020-07-15,2020,3,1,128
1363,16,NORMAL_0259,1211_262,2,conifer,2,18458,2020-07-15,2020,3,2,128
1364,16,NORMAL_0259,1211_262,2,conifer,2,18458,2020-07-15,2020,3,4,128
1365,16,NORMAL_0259,1211_262,2,conifer,2,18550,2020-10-15,2020,4,1,128
1366,16,NORMAL_0259,1211_262,2,conifer,2,18550,2020-10-15,2020,4,2,128
1367,16,NORMAL_0259,1211_262,2,conifer,2,18550,2020-10-15,2020,4,4,128
1368,16,NORMAL_0259,1211_262,2,conifer,2,18642,2021-01-15,2021,1,1,128
1369,16,NORMAL_0259,1211_262,2,conifer,2,18642,2021-01-15,2021,1,2,128
1370,16,NORMAL_0259,1211_262,2,conifer,2,18642,2021-01-15,2021,1,4,128
1371,16,NORMAL_0259,1211_262,2,conifer,2,18732,2021-04-15,2021,2,1,128
1372,16,NORMAL_0259,1211_262,2,conifer,2,18732,2021-04-15,2021,2,2,128
1373,16,NORMAL_0259,1211_262,2,conifer,2,18732,2021-04-15,2021,2,4,128
1374,16,NORMAL_0259,1211_262,2,conifer,2,18823,2021-07-15,2021,3,1,128
1375,16,NORMAL_0259,1211_262,2,conifer,2,18823,2021-07-15,2021,3,2,128
1376,16,NORMAL_0259,1211_262,2,conifer,2,18823,2021-07-15,2021,3,4,128
1377,16,NORMAL_0259,1211_262,2,conifer,2,18915,2021-10-15,2021,4,1,128
1378,16,NORMAL_0259,1211_262,2,conifer,2,18915,2021-10-15,2021,4,2,128
1379,16,NORMAL_0259,1211_262,2,conifer,2,18915,2021-10-15,2021,4,4,128
1380,16,NORMAL_0259,1211_262,2,conifer,2,19007,2022-01-15,2022,1,1,128
1381,16,NORMAL_0259,1211_262,2,conifer,2,19007,2022-01-15,2022,1,2,128
1382,16,NORMAL_0259,1211_262,2,conifer,2,19007,2022-01-15,2022,1,4,128
1383,16,NORMAL_0259,1211_262,2,conifer,2,19097,2022-04-15,2022,2,1,128
1384,16,NORMAL_0259,1211_262,2,conifer,2,19097,2022-04-15,2022,2,2,128
1385,16,NORMAL_0259,1211_262,2,conifer,2,19097,2022-04-15,2022,2,4,128
1386,16,NORMAL_0259,1211_262,2,conifer,2,19188,2022-07-15,2022,3,1,128
1387,16,NORMAL_0259,1211_262,2,conifer,2,19188,2022-07-15,2022,3,2,128
1388,16,NORMAL_0259,1211_262,2,conifer,2,19188,2022-07-15,2022,3,4,128
1389,16,NORMAL_0259,1211_262,2,conifer,2,19280,2022-10-15,2022,4,1,128
1390,16,NORMAL_0259,1211_262,2,conifer,2,19280,2022-10-15,2022,4,2,128
1391,16,NORMAL_0259,1211_262,2,conifer,2,19280,2022-10-15,2022,4,4,128
1392,16,NORMAL_0259,1211_262,2,conifer,2,19372,2023-01-15,2023,1,1,128
1393,16,NORMAL_0259,1211_262,2,conifer,2,19372,2023-01-15,2023,1,2,128
1394,16,NORMAL_0259,1211_262,2,conifer,2,19372,2023-01-15,2023,1,4,128
1395,16,NORMAL_0259,1211_262,2,conifer,2,19462,2023-04-15,2023,2,1,128
1396,16,NORMAL_0259,1211_262,2,conifer,2,19462,2023-04-15,2023,2,2,128
1397,16,NORMAL_0259,1211_262,2,conifer,2,19462,2023-04-15,2023,2,4,128
1398,16,NORMAL_0259,1211_262,2,conifer,2,19553,2023-07-15,2023,3,1,128
1399,16,NORMAL_0259,1211_262,2,conifer,2,19553,2023-07-15,2023,3,2,128
1400,16,NORMAL_0259,1211_262,2,conifer,2,19553,2023-07-15,2023,3,4,128
1401,16,NORMAL_0259,1211_262,2,conifer,2,19645,2023-10-15,2023,4,1,128
1402,16,NORMAL_0259,1211_262,2,conifer,2,19645,2023-10-15,2023,4,2,128
1403,16,NORMAL_0259,1211_262,2,conifer,2,19645,2023-10-15,2023,4,4,128
1404,16,NORMAL_0259,1211_262,2,conifer,2,19737,2024-01-15,2024,1,1,128
1405,16,NORMAL_0259,1211_262,2,conifer,2,19737,2024-01-15,2024,1,2,128
1406,16,NORMAL_0259,1211_262,2,conifer,2,19737,2024-01-15,2024,1,4,128
1407,16,NORMAL_0259,1211_262,2,conifer,2,19828,2024-04-15,2024,2,1,128
1408,16,NORMAL_0259,1211_262,2,conifer,2,19828,2024-04-15,2024,2,2,128
1409,16,NORMAL_0259,1211_262,2,conifer,2,19828,2024-04-15,2024,2,4,128
1410,16,NORMAL_0259,1211_262,2,conifer,2,19919,2024-07-15,2024,3,1,128
1411,16,NORMAL_0259,1211_262,2,conifer,2,19919,2024-07-15,2024,3,2,128
1412,16,NORMAL_0259,1211_262,2,conifer,2,19919,2024-07-15,2024,3,4,128
1413,16,NORMAL_0259,1211_262,2,conifer,2,20011,2024-10-15,2024,4,1,128
1414,16,NORMAL_0259,1211_262,2,conifer,2,20011,2024-10-15,2024,4,2,128
1415,16,NORMAL_0259,1211_262,2,conifer,2,20011,2024-10-15,2024,4,4,128
1416,16,NORMAL_0259,1211_262,2,conifer,2,20103,2025-01-15,2025,1,1,128
1417,16,NORMAL_0259,1211_262,2,conifer,2,20103,2025-01-15,2025,1,2,128
1418,16,NORMAL_0259,1211_262,2,conifer,2,20103,2025-01-15,2025,1,4,128
1419,16,NORMAL_0259,1211_262,2,conifer,2,20193,2025-04-15,2025,2,1,128
1420,16,NORMAL_0259,1211_262,2,conifer,2,20193,2025-04-15,2025,2,2,128
1421,16,NORMAL_0259,1211_262,2,conifer,2,20193,2025-04-15,2025,2,4,128
1422,16,NORMAL_0259,1211_262,2,conifer,2,20284,2025-07-15,2025,3,1,128
1423,16,NORMAL_0259,1211_262,2,conifer,2,20284,2025-07-15,2025,3,2,128
1424,16,NORMAL_0259,1211_262,2,conifer,2,20284,2025-07-15,2025,3,4,128
1425,16,NORMAL_0259,1211_262,2,conifer,2,20376,2025-10-15,2025,4,1,128
1426,16,NORMAL_0259,1211_262,2,conifer,2,20376,2025-10-15,2025,4,2,128
1427,16,NORMAL_0259,1211_262,2,conifer,2,20376,2025-10-15,2025,4,4,128
1428,17,NORMAL_0262,1211_261,2,conifer,4,17911,2019-01-15,2019,1,1,128
1429,17,NORMAL_0262,1211_261,2,conifer,4,17911,2019-01-15,2019,1,2,128
1430,17,NORMAL_0262,1211_261,2,conifer,4,17911,2019-01-15,2019,1,4,128
1431,17,NORMAL_0262,1211_261,2,conifer,4,18001,2019-04-15,2019,2,1,128
1432,17,NORMAL_0262,1211_261,2,conifer,4,18001,2019-04-15,2019,2,2,128
1433,17,NORMAL_0262,1211_261,2,conifer,4,18001,2019-04-15,2019,2,4,128
1434,17,NORMAL_0262,1211_261,2,conifer,4,18092,2019-07-15,2019,3,1,128
1435,17,NORMAL_0262,1211_261,2,conifer,4,18092,2019-07-15,2019,3,2,128
1436,17,NORMAL_0262,1211_261,2,conifer,4,18092,2019-07-15,2019,3,4,128
1437,17,NORMAL_0262,1211_261,2,conifer,4,18184,2019-10-15,2019,4,1,128
1438,17,NORMAL_0262,1211_261,2,conifer,4,18184,2019-10-15,2019,4,2,128
1439,17,NORMAL_0262,1211_261,2,conifer,4,18184,2019-10-15,2019,4,4,128
1440,17,NORMAL_0262,1211_261,2,conifer,4,18276,2020-01-15,2020,1,1,128
1441,17,NORMAL_0262,1211_261,2,conifer,4,18276,2020-01-15,2020,1,2,128
1442,17,NORMAL_0262,1211_261,2,conifer,4,18276,2020-01-15,2020,1,4,128
1443,17,NORMAL_0262,1211_261,2,conifer,4,18367,2020-04-15,2020,2,1,128
1444,17,NORMAL_0262,1211_261,2,conifer,4,18367,2020-04-15,2020,2,2,128
1445,17,NORMAL_0262,1211_261,2,conifer,4,18367,2020-04-15,2020,2,4,128
1446,17,NORMAL_0262,1211_261,2,conifer,4,18458,2020-07-15,2020,3,1,128
1447,17,NORMAL_0262,1211_261,2,conifer,4,18458,2020-07-15,2020,3,2,128
1448,17,NORMAL_0262,1211_261,2,conifer,4,18458,2020-07-15,2020,3,4,128
1449,17,NORMAL_0262,1211_261,2,conifer,4,18550,2020-10-15,2020,4,1,128
1450,17,NORMAL_0262,1211_261,2,conifer,4,18550,2020-10-15,2020,4,2,128
1451,17,NORMAL_0262,1211_261,2,conifer,4,18550,2020-10-15,2020,4,4,128
1452,17,NORMAL_0262,1211_261,2,conifer,4,18642,2021-01-15,2021,1,1,128
1453,17,NORMAL_0262,1211_261,2,conifer,4,18642,2021-01-15,2021,1,2,128
1454,17,NORMAL_0262,1211_261,2,conifer,4,18642,2021-01-15,2021,1,4,128
1455,17,NORMAL_0262,1211_261,2,conifer,4,18732,2021-04-15,2021,2,1,128
1456,17,NORMAL_0262,1211_261,2,conifer,4,18732,2021-04-15,2021,2,2,128
1457,17,NORMAL_0262,1211_261,2,conifer,4,18732,2021-04-15,2021,2,4,128
1458,17,NORMAL_0262,1211_261,2,conifer,4,18823,2021-07-15,2021,3,1,128
1459,17,NORMAL_0262,1211_261,2,conifer,4,18823,2021-07-15,2021,3,2,128
1460,17,NORMAL_0262,1211_261,2,conifer,4,18823,2021-07-15,2021,3,4,128
1461,17,NORMAL_0262,1211_261,2,conifer,4,18915,2021-10-15,2021,4,1,128
1462,17,NORMAL_0262,1211_261,2,conifer,4,18915,2021-10-15,2021,4,2,128
1463,17,NORMAL_0262,1211_261,2,conifer,4,18915,2021-10-15,2021,4,4,128
1464,17,NORMAL_0262,1211_261,2,conifer,4,19007,2022-01-15,2022,1,1,128
1465,17,NORMAL_0262,1211_261,2,conifer,4,19007,2022-01-15,2022,1,2,128
1466,17,NORMAL_0262,1211_261,2,conifer,4,19007,2022-01-15,2022,1,4,128
1467,17,NORMAL_0262,1211_261,2,conifer,4,19097,2022-04-15,2022,2,1,128
1468,17,NORMAL_0262,1211_261,2,conifer,4,19097,2022-04-15,2022,2,2,128
1469,17,NORMAL_0262,1211_261,2,conifer,4,19097,2022-04-15,2022,2,4,128
1470,17,NORMAL_0262,1211_261,2,conifer,4,19188,2022-07-15,2022,3,1,128
1471,17,NORMAL_0262,1211_261,2,conifer,4,19188,2022-07-15,2022,3,2,128
1472,17,NORMAL_0262,1211_261,2,conifer,4,19188,2022-07-15,2022,3,4,128
1473,17,NORMAL_0262,1211_261,2,conifer,4,19280,2022-10-15,2022,4,1,128
1474,17,NORMAL_0262,1211_261,2,conifer,4,19280,2022-10-15,2022,4,2,128
1475,17,NORMAL_0262,1211_261,2,conifer,4,19280,2022-10-15,2022,4,4,128
1476,17,NORMAL_0262,1211_261,2,conifer,4,19372,2023-01-15,2023,1,1,128
1477,17,NORMAL_0262,1211_261,2,conifer,4,19372,2023-01-15,2023,1,2,128
1478,17,NORMAL_0262,1211_261,2,conifer,4,19372,2023-01-15,2023,1,4,128
1479,17,NORMAL_0262,1211_261,2,conifer,4,19462,2023-04-15,2023,2,1,128
1480,17,NORMAL_0262,1211_261,2,conifer,4,19462,2023-04-15,2023,2,2,128
1481,17,NORMAL_0262,1211_261,2,conifer,4,19462,2023-04-15,2023,2,4,128
1482,17,NORMAL_0262,1211_261,2,conifer,4,19553,2023-07-15,2023,3,1,128
1483,17,NORMAL_0262,1211_261,2,conifer,4,19553,2023-07-15,2023,3,2,128
1484,17,NORMAL_0262,1211_261,2,conifer,4,19553,2023-07-15,2023,3,4,128
1485,17,NORMAL_0262,1211_261,2,conifer,4,19645,2023-10-15,2023,4,1,128
1486,17,NORMAL_0262,1211_261,2,conifer,4,19645,2023-10-15,2023,4,2,128
1487,17,NORMAL_0262,1211_261,2,conifer,4,19645,2023-10-15,2023,4,4,128
1488,17,NORMAL_0262,1211_261,2,conifer,4,19737,2024-01-15,2024,1,1,128
1489,17,NORMAL_0262,1211_261,2,conifer,4,19737,2024-01-15,2024,1,2,128
1490,17,NORMAL_0262,1211_261,2,conifer,4,19737,2024-01-15,2024,1,4,128
1491,17,NORMAL_0262,1211_261,2,conifer,4,19828,2024-04-15,2024,2,1,128
1492,17,NORMAL_0262,1211_261,2,conifer,4,19828,2024-04-15,2024,2,2,128
1493,17,NORMAL_0262,1211_261,2,conifer,4,19828,2024-04-15,2024,2,4,128
1494,17,NORMAL_0262,1211_261,2,conifer,4,19919,2024-07-15,2024,3,1,128
1495,17,NORMAL_0262,1211_261,2,conifer,4,19919,2024-07-15,2024,3,2,128
1496,17,NORMAL_0262,1211_261,2,conifer,4,19919,2024-07-15,2024,3,4,128
1497,17,NORMAL_0262,1211_261,2,conifer,4,20011,2024-10-15,2024,4,1,128
1498,17,NORMAL_0262,1211_261,2,conifer,4,20011,2024-10-15,2024,4,2,128
1499,17,NORMAL_0262,1211_261,2,conifer,4,20011,2024-10-15,2024,4,4,128
1500,17,NORMAL_0262,1211_261,2,conifer,4,20103,2025-01-15,2025,1,1,128
1501,17,NORMAL_0262,1211_261,2,conifer,4,20103,2025-01-15,2025,1,2,128
1502,17,NORMAL_0262,1211_261,2,conifer,4,20103,2025-01-15,2025,1,4,128
1503,17,NORMAL_0262,1211_261,2,conifer,4,20193,2025-04-15,2025,2,1,128
1504,17,NORMAL_0262,1211_261,2,conifer,4,20193,2025-04-15,2025,2,2,128
1505,17,NORMAL_0262,1211_261,2,conifer,4,20193,2025-04-15,2025,2,4,128
1506,17,NORMAL_0262,1211_261,2,conifer,4,20284,2025-07-15,2025,3,1,128
1507,17,NORMAL_0262,1211_261,2,conifer,4,20284,2025-07-15,2025,3,2,128
1508,17,NORMAL_0262,1211_261,2,conifer,4,20284,2025-07-15,2025,3,4,128
1509,17,NORMAL_0262,1211_261,2,conifer,4,20376,2025-10-15,2025,4,1,128
1510,17,NORMAL_0262,1211_261,2,conifer,4,20376,2025-10-15,2025,4,2,128
1511,17,NORMAL_0262,1211_261,2,conifer,4,20376,2025-10-15,2025,4,4,128
1512,18,NORMAL_0264,1212_264,2,conifer,3,17911,2019-01-15,2019,1,1,128
1513,18,NORMAL_0264,1212_264,2,conifer,3,17911,2019-01-15,2019,1,2,128
1514,18,NORMAL_0264,1212_264,2,conifer,3,17911,2019-01-15,2019,1,4,128
1515,18,NORMAL_0264,1212_264,2,conifer,3,18001,2019-04-15,2019,2,1,128
1516,18,NORMAL_0264,1212_264,2,conifer,3,18001,2019-04-15,2019,2,2,128
1517,18,NORMAL_0264,1212_264,2,conifer,3,18001,2019-04-15,2019,2,4,128
1518,18,NORMAL_0264,1212_264,2,conifer,3,18092,2019-07-15,2019,3,1,128
1519,18,NORMAL_0264,1212_264,2,conifer,3,18092,2019-07-15,2019,3,2,128
1520,18,NORMAL_0264,1212_264,2,conifer,3,18092,2019-07-15,2019,3,4,128
1521,18,NORMAL_0264,1212_264,2,conifer,3,18184,2019-10-15,2019,4,1,128
1522,18,NORMAL_0264,1212_264,2,conifer,3,18184,2019-10-15,2019,4,2,128
1523,18,NORMAL_0264,1212_264,2,conifer,3,18184,2019-10-15,2019,4,4,128
1524,18,NORMAL_0264,1212_264,2,conifer,3,18276,2020-01-15,2020,1,1,128
1525,18,NORMAL_0264,1212_264,2,conifer,3,18276,2020-01-15,2020,1,2,128
1526,18,NORMAL_0264,1212_264,2,conifer,3,18276,2020-01-15,2020,1,4,128
1527,18,NORMAL_0264,1212_264,2,conifer,3,18367,2020-04-15,2020,2,1,128
1528,18,NORMAL_0264,1212_264,2,conifer,3,18367,2020-04-15,2020,2,2,128
1529,18,NORMAL_0264,1212_264,2,conifer,3,18367,2020-04-15,2020,2,4,128
1530,18,NORMAL_0264,1212_264,2,conifer,3,18458,2020-07-15,2020,3,1,128
1531,18,NORMAL_0264,1212_264,2,conifer,3,18458,2020-07-15,2020,3,2,128
1532,18,NORMAL_0264,1212_264,2,conifer,3,18458,2020-07-15,2020,3,4,128
1533,18,NORMAL_0264,1212_264,2,conifer,3,18550,2020-10-15,2020,4,1,128
1534,18,NORMAL_0264,1212_264,2,conifer,3,18550,2020-10-15,2020,4,2,128
1535,18,NORMAL_0264,1212_264,2,conifer,3,18550,2020-10-15,2020,4,4,128
1536,18,NORMAL_0264,1212_264,2,conifer,3,18642,2021-01-15,2021,1,1,128
1537,18,NORMAL_0264,1212_264,2,conifer,3,18642,2021-01-15,2021,1,2,128
1538,18,NORMAL_0264,1212_264,2,conifer,3,18642,2021-01-15,2021,1,4,128
1539,18,NORMAL_0264,1212_264,2,conifer,3,18732,2021-04-15,2021,2,1,128
1540,18,NORMAL_0264,1212_264,2,conifer,3,18732,2021-04-15,2021,2,2,128
1541,18,NORMAL_0264,1212_264,2,conifer,3,18732,2021-04-15,2021,2,4,128
1542,18,NORMAL_0264,1212_264,2,conifer,3,18823,2021-07-15,2021,3,1,128
1543,18,NORMAL_0264,1212_264,2,conifer,3,18823,2021-07-15,2021,3,2,128
1544,18,NORMAL_0264,1212_264,2,conifer,3,18823,2021-07-15,2021,3,4,128
1545,18,NORMAL_0264,1212_264,2,conifer,3,18915,2021-10-15,2021,4,1,128
1546,18,NORMAL_0264,1212_264,2,conifer,3,18915,2021-10-15,2021,4,2,128
1547,18,NORMAL_0264,1212_264,2,conifer,3,18915,2021-10-15,2021,4,4,128
1548,18,NORMAL_0264,1212_264,2,conifer,3,19007,2022-01-15,2022,1,1,128
1549,18,NORMAL_0264,1212_264,2,conifer,3,19007,2022-01-15,2022,1,2,128
1550,18,NORMAL_0264,1212_264,2,conifer,3,19007,2022-01-15,2022,1,4,128
1551,18,NORMAL_0264,1212_264,2,conifer,3,19097,2022-04-15,2022,2,1,128
1552,18,NORMAL_0264,1212_264,2,conifer,3,19097,2022-04-15,2022,2,2,128
1553,18,NORMAL_0264,1212_264,2,conifer,3,19097,2022-04-15,2022,2,4,128
1554,18,NORMAL_0264,1212_264,2,conifer,3,19188,2022-07-15,2022,3,1,128
1555,18,NORMAL_0264,1212_264,2,conifer,3,19188,2022-07-15,2022,3,2,128
1556,18,NORMAL_0264,1212_264,2,conifer,3,19188,2022-07-15,2022,3,4,128
1557,18,NORMAL_0264,1212_264,2,conifer,3,19280,2022-10-15,2022,4,1,128
1558,18,NORMAL_0264,1212_264,2,conifer,3,19280,2022-10-15,2022,4,2,128
1559,18,NORMAL_0264,1212_264,2,conifer,3,19280,2022-10-15,2022,4,4,128
1560,18,NORMAL_0264,1212_264,2,conifer,3,19372,2023-01-15,2023,1,1,128
1561,18,NORMAL_0264,1212_264,2,conifer,3,19372,2023-01-15,2023,1,2,128
1562,18,NORMAL_0264,1212_264,2,conifer,3,19372,2023-01-15,2023,1,4,128
1563,18,NORMAL_0264,1212_264,2,conifer,3,19462,2023-04-15,2023,2,1,128
1564,18,NORMAL_0264,1212_264,2,conifer,3,19462,2023-04-15,2023,2,2,128
1565,18,NORMAL_0264,1212_264,2,conifer,3,19462,2023-04-15,2023,2,4,128
1566,18,NORMAL_0264,1212_264,2,conifer,3,19553,2023-07-15,2023,3,1,128
1567,18,NORMAL_0264,1212_264,2,conifer,3,19553,2023-07-15,2023,3,2,128
1568,18,NORMAL_0264,1212_264,2,conifer,3,19553,2023-07-15,2023,3,4,128
1569,18,NORMAL_0264,1212_264,2,conifer,3,19645,2023-10-15,2023,4,1,128
1570,18,NORMAL_0264,1212_264,2,conifer,3,19645,2023-10-15,2023,4,2,128
1571,18,NORMAL_0264,1212_264,2,conifer,3,19645,2023-10-15,2023,4,4,128
1572,18,NORMAL_0264,1212_264,2,conifer,3,19737,2024-01-15,2024,1,1,128
1573,18,NORMAL_0264,1212_264,2,conifer,3,19737,2024-01-15,2024,1,2,128
1574,18,NORMAL_0264,1212_264,2,conifer,3,19737,2024-01-15,2024,1,4,128
1575,18,NORMAL_0264,1212_264,2,conifer,3,19828,2024-04-15,2024,2,1,128
1576,18,NORMAL_0264,1212_264,2,conifer,3,19828,2024-04-15,2024,2,2,128
1577,18,NORMAL_0264,1212_264,2,conifer,3,19828,2024-04-15,2024,2,4,128
1578,18,NORMAL_0264,1212_264,2,conifer,3,19919,2024-07-15,2024,3,1,128
1579,18,NORMAL_0264,1212_264,2,conifer,3,19919,2024-07-15,2024,3,2,128
1580,18,NORMAL_0264,1212_264,2,conifer,3,19919,2024-07-15,2024,3,4,128
1581,18,NORMAL_0264,1212_264,2,conifer,3,20011,2024-10-15,2024,4,1,128
1582,18,NORMAL_0264,1212_264,2,conifer,3,20011,2024-10-15,2024,4,2,128
1583,18,NORMAL_0264,1212_264,2,conifer,3,20011,2024-10-15,2024,4,4,128
1584,18,NORMAL_0264,1212_264,2,conifer,3,20103,2025-01-15,2025,1,1,128
1585,18,NORMAL_0264,1212_264,2,conifer,3,20103,2025-01-15,2025,1,2,128
1586,18,NORMAL_0264,1212_264,2,conifer,3,20103,2025-01-15,2025,1,4,128
1587,18,NORMAL_0264,1212_264,2,conifer,3,20193,2025-04-15,2025,2,1,128
1588,18,NORMAL_0264,1212_264,2,conifer,3,20193,2025-04-15,2025,2,2,128
1589,18,NORMAL_0264,1212_264,2,conifer,3,20193,2025-04-15,2025,2,4,128
1590,18,NORMAL_0264,1212_264,2,conifer,3,20284,2025-07-15,2025,3,1,128
1591,18,NORMAL_0264,1212_264,2,conifer,3,20284,2025-07-15,2025,3,2,128
1592,18,NORMAL_0264,1212_264,2,conifer,3,20284,2025-07-15,2025,3,4,128
1593,18,NORMAL_0264,1212_264,2,conifer,3,20376,2025-10-15,2025,4,1,128
1594,18,NORMAL_0264,1212_264,2,conifer,3,20376,2025-10-15,2025,4,2,128
1595,18,NORMAL_0264,1212_264,2,conifer,3,20376,2025-10-15,2025,4,4,128
1596,19,NORMAL_0290,1209_255,2,conifer,1,17911,2019-01-15,2019,1,1,128
1597,19,NORMAL_0290,1209_255,2,conifer,1,17911,2019-01-15,2019,1,2,128
1598,19,NORMAL_0290,1209_255,2,conifer,1,17911,2019-01-15,2019,1,4,128
1599,19,NORMAL_0290,1209_255,2,conifer,1,18001,2019-04-15,2019,2,1,128
1600,19,NORMAL_0290,1209_255,2,conifer,1,18001,2019-04-15,2019,2,2,128
1601,19,NORMAL_0290,1209_255,2,conifer,1,18001,2019-04-15,2019,2,4,128
1602,19,NORMAL_0290,1209_255,2,conifer,1,18092,2019-07-15,2019,3,1,128
1603,19,NORMAL_0290,1209_255,2,conifer,1,18092,2019-07-15,2019,3,2,128
1604,19,NORMAL_0290,1209_255,2,conifer,1,18092,2019-07-15,2019,3,4,128
1605,19,NORMAL_0290,1209_255,2,conifer,1,18184,2019-10-15,2019,4,1,128
1606,19,NORMAL_0290,1209_255,2,conifer,1,18184,2019-10-15,2019,4,2,128
1607,19,NORMAL_0290,1209_255,2,conifer,1,18184,2019-10-15,2019,4,4,128
1608,19,NORMAL_0290,1209_255,2,conifer,1,18276,2020-01-15,2020,1,1,128
1609,19,NORMAL_0290,1209_255,2,conifer,1,18276,2020-01-15,2020,1,2,128
1610,19,NORMAL_0290,1209_255,2,conifer,1,18276,2020-01-15,2020,1,4,128
1611,19,NORMAL_0290,1209_255,2,conifer,1,18367,2020-04-15,2020,2,1,128
1612,19,NORMAL_0290,1209_255,2,conifer,1,18367,2020-04-15,2020,2,2,128
1613,19,NORMAL_0290,1209_255,2,conifer,1,18367,2020-04-15,2020,2,4,128
1614,19,NORMAL_0290,1209_255,2,conifer,1,18458,2020-07-15,2020,3,1,128
1615,19,NORMAL_0290,1209_255,2,conifer,1,18458,2020-07-15,2020,3,2,128
1616,19,NORMAL_0290,1209_255,2,conifer,1,18458,2020-07-15,2020,3,4,128
1617,19,NORMAL_0290,1209_255,2,conifer,1,18550,2020-10-15,2020,4,1,128
1618,19,NORMAL_0290,1209_255,2,conifer,1,18550,2020-10-15,2020,4,2,128
1619,19,NORMAL_0290,1209_255,2,conifer,1,18550,2020-10-15,2020,4,4,128
1620,19,NORMAL_0290,1209_255,2,conifer,1,18642,2021-01-15,2021,1,1,128
1621,19,NORMAL_0290,1209_255,2,conifer,1,18642,2021-01-15,2021,1,2,128
1622,19,NORMAL_0290,1209_255,2,conifer,1,18642,2021-01-15,2021,1,4,128
1623,19,NORMAL_0290,1209_255,2,conifer,1,18732,2021-04-15,2021,2,1,128
1624,19,NORMAL_0290,1209_255,2,conifer,1,18732,2021-04-15,2021,2,2,128
1625,19,NORMAL_0290,1209_255,2,conifer,1,18732,2021-04-15,2021,2,4,128
